"id","nombre","barrio","latitud","longitud","tipo_propiedad","capacidad","banos","bano_compartido","dormitorios","camas","precio","noches_minimas","noches_maximas","disponible","disponibilidad_30","disponibilidad_60","disponibilidad_90","disponibilidad_365","n_reviews","n_reviews_u30d","puntuacion_reviews_general","puntuacion_reviews_precision","puntuacion_reviews_limpieza","puntuacion_reviews_checkin","puntuacion_reviews_comunicacion","puntuacion_reviews_localizacion","puntuacion_reviews_valor"
933051831227466240,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Gràcia",41,2,"Entire home/apt",2,1,FALSE,1,1,84,31,330,TRUE,16,46,76,256,0,0,4,4,4,4,4,4,4
928171736971546752,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Entire home/apt",4,2,FALSE,2,2,157,31,330,TRUE,0,0,0,30,0,0,4,4,4,4,4,4,4
929845186632474880,"Condo in Barcelona · ★New · 3 bedrooms · 5 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",5,1,FALSE,3,5,79,32,365,TRUE,0,0,5,95,0,0,4,4,4,4,4,4,4
928177339329335680,"Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Sants-Montjuïc",41,2,"Private room",1,1,TRUE,2,1,50,3,365,TRUE,14,33,63,243,3,3,5,5,5,5,5,5,5
933071125000316928,"Rental unit in Barcelona · ★New · Studio · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,1,66,32,200,TRUE,0,0,0,217,0,0,4,4,4,4,4,4,4
929852191195851008,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Private room",2,1,FALSE,2,1,77,1,365,TRUE,24,28,58,333,0,0,4,4,4,4,4,4,4
933079571210870272,"Rental unit in Barcelona · ★5.0 · 3 bedrooms · 4 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",6,1,FALSE,3,4,190,1,365,TRUE,25,47,77,295,3,2,5,5,5,5,5,4,4
928179921967381632,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 1 bath","Ciutat Vella",41,2,"Private room",2,1,FALSE,2,2,79,1,10,TRUE,18,44,74,254,1,1,5,5,5,5,5,5,5
930056296715807488,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1.5 shared baths","Sants-Montjuïc",41,2,"Private room",3,1,TRUE,2,1,80,32,365,TRUE,29,59,89,269,0,0,4,4,4,4,4,4,4
928190549913763328,"Rental unit in Barcelona · ★New · 3 bedrooms · 3 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Entire home/apt",5,2,FALSE,3,3,230,31,365,TRUE,0,0,4,94,0,0,4,4,4,4,4,4,4
928233028879584896,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Private room",2,1,FALSE,2,1,100,2,365,TRUE,17,39,69,69,0,0,4,4,4,4,4,4,4
933083341530233216,"Rental unit in Barcelona · ★4.80 · 2 bedrooms · 3 beds · 2 baths","Ciutat Vella",41,2,"Entire home/apt",4,2,FALSE,2,3,381,2,30,TRUE,27,57,87,114,5,5,4,4,4,4,4,4,4
930116559650929920,"Rental unit in Barcelona · ★New · 4 bedrooms · 4 beds · 2 baths","Les Corts",41,2,"Entire home/apt",4,2,FALSE,4,4,92,31,365,TRUE,0,0,0,33,0,0,4,4,4,4,4,4,4
930126097574197760,"Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Private room",1,1,FALSE,1,1,45,4,365,TRUE,26,56,86,361,3,3,4,4,4,4,4,4,4
933088452972045056,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Sant Martí",41,2,"Private room",1,1,FALSE,2,1,53,3,365,TRUE,0,0,0,217,0,0,4,4,4,4,4,4,4
933103348282159104,"Rental unit in Barcelona · ★New · 1 bedroom · 2 beds · 1 bath","Eixample",41,2,"Private room",2,1,FALSE,2,2,39,31,1125,TRUE,29,59,89,269,0,0,4,4,4,4,4,4,4
928249134845042688,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",3,1,FALSE,1,1,109,31,365,TRUE,1,6,36,216,0,0,4,4,4,4,4,4,4
928331867758694528,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",2,1,FALSE,1,1,60,32,32,FALSE,8,12,42,317,0,0,4,4,4,4,4,4,4
930133486617310848,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,70,31,31,FALSE,23,53,83,358,0,0,4,4,4,4,4,4,4
933127677971217280,"Rental unit in Barcelona · ★3.80 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Private room",1,1,FALSE,2,1,32,2,11,TRUE,12,37,67,67,5,4,3,4,2,3,4,4,3
930147098892082560,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",3,1,FALSE,2,3,840,2,45,TRUE,10,40,65,340,2,2,4,5,4,5,5,5,4
933133515772919808,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Private room",2,1,FALSE,2,1,44,31,1125,TRUE,29,59,89,269,0,0,4,4,4,4,4,4,4
930149360894866816,"Rental unit in Barcelona · ★New · 2 bedrooms · 4 beds · 0 baths","Sants-Montjuïc",41,2,"Entire home/apt",4,0,FALSE,2,4,594,2,45,TRUE,0,0,0,237,0,0,4,4,4,4,4,4,4
933152775434157184,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Gràcia",41,2,"Entire home/apt",4,1,FALSE,1,1,75,1,1125,TRUE,7,33,63,334,0,0,4,4,4,4,4,4,4
933982787533194368,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Sarrià-Sant Gervasi",41,2,"Entire home/apt",4,1,FALSE,1,1,75,1,1125,TRUE,0,0,4,275,0,0,4,4,4,4,4,4,4
930181688778953600,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 2 baths","Gràcia",41,2,"Entire home/apt",4,2,FALSE,2,3,709,1,365,TRUE,16,40,56,326,0,0,4,4,4,4,4,4,4
933990585065140352,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Sarrià-Sant Gervasi",41,2,"Entire home/apt",4,1,FALSE,1,1,64,1,1125,TRUE,9,39,69,340,2,2,5,5,5,5,5,4,5
934142447459734400,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 3 baths","Eixample",41,2,"Private room",1,3,FALSE,2,1,19,33,360,TRUE,0,0,0,214,0,0,4,4,4,4,4,4,4
933153090767970816,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Private room",2,1,FALSE,2,1,76,1,365,TRUE,16,41,71,251,0,0,4,4,4,4,4,4,4
933170485394698496,"Rental unit in Barcelona · ★New · 5 bedrooms · 5 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,2,5,32,32,365,TRUE,2,2,2,220,0,0,4,4,4,4,4,4,4
933185799760621440,"Rental unit in Barcelona · ★New · 6 bedrooms · 6 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,2,6,37,32,365,TRUE,0,5,35,310,0,0,4,4,4,4,4,4,4
930181781454381440,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 2 baths","Gràcia",41,2,"Entire home/apt",4,2,FALSE,2,3,683,1,365,TRUE,23,50,79,349,0,0,4,4,4,4,4,4,4
933198493827748864,"Rental unit in Barcelona · ★New · 6 bedrooms · 6 beds · 1 private bath","Sarrià-Sant Gervasi",41,2,"Private room",1,1,FALSE,2,6,48,32,365,TRUE,30,60,90,365,0,0,4,4,4,4,4,4,4
933201734917755776,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 1 bath","Gràcia",41,2,"Entire home/apt",6,1,FALSE,2,3,172,1,365,TRUE,15,37,55,235,1,0,3,4,3,5,5,5,3
934157582505876864,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Private room",1,1,FALSE,1,1,27,33,360,TRUE,0,21,51,326,0,0,4,4,4,4,4,4,4
930181792384043136,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 2 baths","Gràcia",41,2,"Entire home/apt",4,2,FALSE,2,3,857,1,365,TRUE,22,52,82,348,1,1,5,5,5,5,5,5,5
934166941016532992,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 3 baths","Eixample",41,2,"Private room",1,3,FALSE,1,1,30,33,360,TRUE,28,58,88,363,0,0,4,4,4,4,4,4,4
934185314251811072,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 3 baths","Eixample",41,2,"Private room",1,3,FALSE,1,1,28,33,360,TRUE,0,22,52,327,0,0,4,4,4,4,4,4,4
933205180280298880,"Rental unit in Barcelona · ★New · 6 bedrooms · 6 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,2,6,40,32,365,TRUE,0,0,0,248,0,0,4,4,4,4,4,4,4
930182361134070272,"Rental unit in Barcelona · ★New · 1 bedroom · 3 beds · 2 baths","Gràcia",41,2,"Entire home/apt",4,2,FALSE,1,3,684,1,365,TRUE,20,33,63,333,0,0,4,4,4,4,4,4,4
933212261972644608,"Rental unit in Barcelona · ★New · 6 bedrooms · 6 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,6,6,36,32,365,TRUE,29,59,89,364,0,0,4,4,4,4,4,4,4
933219996528740224,"Rental unit in Barcelona · ★New · 6 bedrooms · 6 beds · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,6,6,40,32,365,TRUE,29,59,89,364,0,0,4,4,4,4,4,4,4
934193849590406144,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 3 baths","Eixample",41,2,"Private room",1,3,FALSE,2,1,31,33,360,TRUE,6,36,66,341,0,0,4,4,4,4,4,4,4
930186560287418880,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 2 baths","Gràcia",41,2,"Entire home/apt",4,2,FALSE,2,3,992,1,365,TRUE,13,33,56,321,2,2,5,5,5,5,5,5,5
934203516123973504,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 4 baths","Ciutat Vella",41,2,"Private room",1,4,FALSE,2,1,27,33,360,TRUE,0,0,0,249,0,0,4,4,4,4,4,4,4
933221005875621120,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,48,32,330,TRUE,2,27,57,332,0,0,4,4,4,4,4,4,4
930188293537766400,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 2 baths","Gràcia",41,2,"Entire home/apt",4,2,FALSE,2,3,877,1,365,TRUE,8,37,67,337,1,1,5,5,5,5,5,5,5
933228480676301824,"Place to stay in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths","Nou Barris",41,2,"Private room",1,1,TRUE,2,1,40,2,1125,TRUE,5,22,52,232,5,4,5,5,5,5,5,4,5
930212860728189568,"Rental unit in Barcelona · ★New · 3 bedrooms · 3 beds · 2 baths","Les Corts",41,2,"Entire home/apt",4,2,FALSE,3,3,128,2,365,TRUE,11,31,61,61,0,0,4,4,4,4,4,4,4
933241704497659904,"Rental unit in Barcelona · ★3.0 · 2 bedrooms · 3 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",6,2,FALSE,2,3,151,3,32,TRUE,13,34,64,93,3,2,3,3,3,2,2,3,2
930227874924247936,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Entire home/apt",2,1,FALSE,1,1,160,5,200,TRUE,9,39,69,249,1,1,5,5,5,5,5,5,5
934210142862709504,"Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",2,1,TRUE,2,1,68,2,365,TRUE,11,32,58,58,3,3,4,5,5,4,5,5,4
934213663277546624,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,2,1,27,33,360,TRUE,0,0,0,258,1,1,3,3,4,2,2,4,2
930246201288768640,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · Half-bath","Gràcia",41,2,"Private room",2,0,FALSE,2,1,60,5,28,TRUE,3,3,3,67,0,0,4,4,4,4,4,4,4
934214756114761856,"Rental unit in Barcelona · ★4.0 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",1,1,TRUE,2,1,34,2,365,TRUE,7,32,32,32,3,3,4,4,4,4,4,4,4
933253318140321792,"Rental unit in Barcelona · ★New · 3 bedrooms · 5 beds · 1 bath","Eixample",41,2,"Entire home/apt",6,1,FALSE,3,5,69,1,999,TRUE,0,8,38,313,1,1,5,5,5,5,5,5,5
930304173764709376,"Rental unit in Barcelona · ★New · 5 bedrooms · 9 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",10,2,FALSE,5,9,655,4,365,TRUE,17,42,72,343,1,0,5,5,5,5,5,5,5
933256945039241984,"Rental unit in Barcelona · ★New · Studio · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,2,1,56,32,200,TRUE,2,2,2,160,0,0,4,4,4,4,4,4,4
934219460228400640,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,1,1,31,33,360,TRUE,0,0,0,257,0,0,4,4,4,4,4,4,4
930367398389272064,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 1.5 baths","Sants-Montjuïc",41,2,"Entire home/apt",4,1,FALSE,2,2,70,31,365,TRUE,1,1,1,261,1,1,5,5,5,5,5,5,5
934223804138648064,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 2 baths","Sarrià-Sant Gervasi",41,2,"Private room",1,2,FALSE,1,1,28,33,360,TRUE,4,4,4,260,0,0,4,4,4,4,4,4,4
934232351800925312,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 3 baths","Eixample",41,2,"Private room",1,3,FALSE,1,1,27,33,360,TRUE,0,4,34,309,0,0,4,4,4,4,4,4,4
930388554418127744,"Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",1,1,TRUE,2,1,57,1,60,TRUE,1,3,7,7,9,9,5,5,5,4,5,4,4
934239904497296896,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 3 baths","Eixample",41,2,"Private room",1,3,FALSE,1,1,27,33,360,TRUE,0,0,0,259,0,0,4,4,4,4,4,4,4
933280721662166912,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 shared bath","Sant Andreu",41,2,"Shared room",2,1,TRUE,2,1,66,2,365,TRUE,21,51,81,356,0,0,4,4,4,4,4,4,4
930818979541095680,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Private room",2,1,FALSE,2,1,41,31,365,TRUE,8,8,8,271,0,0,4,4,4,4,4,4,4
933289586093454336,"Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Private room",1,1,FALSE,2,1,45,1,7,TRUE,0,0,0,248,5,5,5,5,5,5,5,4,4
934246342884789760,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 2 baths","Gràcia",41,2,"Private room",1,2,FALSE,1,1,22,33,360,TRUE,0,28,58,333,0,0,4,4,4,4,4,4,4
934253492450403584,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 3 baths","Sant Andreu",41,2,"Private room",1,3,FALSE,1,1,21,33,360,TRUE,0,0,0,218,0,0,4,4,4,4,4,4,4
930832834615462528,"Rental unit in Barcelona · ★4.86 · 2 bedrooms · 2 beds · 1 bath","Sarrià-Sant Gervasi",41,2,"Entire home/apt",3,1,FALSE,2,2,130,3,165,TRUE,2,2,3,224,7,3,4,4,4,5,5,4,4
934268238094434688,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 2 baths","Eixample",41,2,"Private room",1,2,FALSE,1,1,23,33,360,TRUE,0,0,5,280,0,0,4,4,4,4,4,4,4
930845676833224448,"Rental unit in Barcelona · ★New · 4 bedrooms · 4 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",7,2,FALSE,4,4,521,31,365,TRUE,30,60,90,270,0,0,4,4,4,4,4,4,4
934295713871895040,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 2 baths","Eixample",41,2,"Private room",1,2,FALSE,1,1,34,33,360,TRUE,0,0,0,157,0,0,4,4,4,4,4,4,4
933385854138182912,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Sarrià-Sant Gervasi",41,2,"Entire home/apt",4,1,FALSE,1,1,75,1,1125,TRUE,11,41,71,342,1,1,4,4,5,5,4,5,5
930852505397500288,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Sant Martí",41,2,"Entire home/apt",3,1,FALSE,1,1,210,1,365,TRUE,1,11,41,221,0,0,4,4,4,4,4,4,4
933420802138514816,"Home in Barcelona · ★New · 1 bedroom · 1 bed · 1 shared bath","Horta-Guinardó",41,2,"Private room",2,1,TRUE,2,1,39,2,120,TRUE,0,0,4,170,0,0,4,4,4,4,4,4,4
933511242277304320,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 2 baths","Eixample",41,2,"Private room",1,2,FALSE,2,1,33,33,360,TRUE,1,1,1,219,0,0,4,4,4,4,4,4,4
934447500013738752,"Rental unit in Barcelona · ★New · 2 bedrooms · 3 beds · 1 bath","Eixample",41,2,"Entire home/apt",4,1,FALSE,2,3,80,32,365,TRUE,23,23,26,301,0,0,4,4,4,4,4,4,4
933730731501741568,"Rental unit in Barcelona · ★New · 2 bedrooms · 1 bed · 1.5 baths","Sant Martí",41,2,"Entire home/apt",6,1,FALSE,2,1,80,31,365,TRUE,0,4,33,33,0,0,4,4,4,4,4,4,4
930936763960035840,"Rental unit in Barcelona · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths","Eixample",41,2,"Private room",2,1,TRUE,2,2,80,1,365,TRUE,0,10,40,130,6,5,4,4,4,4,4,5,4
933749295788342144,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1.5 shared baths","Sant Martí",41,2,"Private room",1,1,TRUE,2,1,17,32,90,TRUE,0,0,2,80,0,0,4,4,4,4,4,4,4
933785806260598016,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Gràcia",41,2,"Private room",1,1,FALSE,2,1,76,2,100,FALSE,17,43,73,348,0,0,4,4,4,4,4,4,4
934463706767985280,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",3,1,FALSE,2,2,90,31,170,FALSE,0,0,0,169,0,0,4,4,4,4,4,4,4
934525261902921984,"Rental unit in Barcelona · ★New · 4 bedrooms · 4 beds · 2 baths","Sants-Montjuïc",41,2,"Entire home/apt",5,2,FALSE,4,4,90,31,365,TRUE,0,28,58,333,0,0,4,4,4,4,4,4,4
934534184251004032,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",3,2,FALSE,2,2,87,32,365,TRUE,27,27,27,82,0,0,4,4,4,4,4,4,4
930956542229200128,"Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 shared bath","Ciutat Vella",41,2,"Private room",2,1,TRUE,1,1,85,2,4,TRUE,7,7,7,7,4,3,4,4,4,3,4,5,4
931012013750266624,"Rental unit in Barcelona · ★New · 1 bedroom · 3 beds · 1 private bath","Sants-Montjuïc",41,2,"Private room",1,1,FALSE,2,3,47,180,180,TRUE,21,49,77,351,0,0,4,4,4,4,4,4,4
934559310851627520,"Rental unit in Barcelona · ★New · 3 bedrooms · 3 beds · 3.5 baths","Eixample",41,2,"Entire home/apt",6,3,FALSE,3,3,250,32,270,TRUE,17,33,63,243,0,0,4,4,4,4,4,4,4
934562199421149312,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,79,32,334,TRUE,0,0,0,243,0,0,4,4,4,4,4,4,4
933795470028749696,"Home in Barcelona · ★New · 1 bedroom · 1 bed · 1 private bath","Sants-Montjuïc",41,2,"Private room",2,1,FALSE,2,1,80,1,365,TRUE,27,57,87,267,0,0,4,4,4,4,4,4,4
933804129792900608,"Rental unit in Barcelona · ★4.25 · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,1,1,90,2,5,TRUE,7,16,46,130,4,1,4,5,4,4,5,4,4
931116079145077760,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 shared bath","Gràcia",41,2,"Shared room",2,1,TRUE,2,1,110,3,1125,TRUE,29,59,89,364,0,0,4,4,4,4,4,4,4
933852285355158912,"Home in Barcelona · ★New · 2 bedrooms · 3 beds · 1 private bath","Sant Martí",41,2,"Private room",3,1,FALSE,2,3,50,3,1125,TRUE,5,16,46,226,0,0,4,4,4,4,4,4,4
934569762956936192,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,79,32,334,TRUE,0,2,32,307,1,1,5,5,5,5,5,5,5
934585210852616192,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1.5 baths","Sant Martí",41,2,"Private room",1,1,FALSE,2,1,25,31,1125,TRUE,30,60,90,90,0,0,4,4,4,4,4,4,4
931591920999936256,"Rental unit in Barcelona · ★New · 3 bedrooms · 5 beds · 2 baths","Sant Martí",41,2,"Entire home/apt",6,2,FALSE,3,5,171,2,365,TRUE,3,15,45,45,0,0,4,4,4,4,4,4,4
934600402034147456,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Private room",1,1,FALSE,2,1,89,356,365,TRUE,29,59,89,364,0,0,4,4,4,4,4,4,4
934608769183935360,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 0 shared baths","Sant Martí",41,2,"Private room",2,0,TRUE,2,1,50,7,100,TRUE,13,38,68,68,0,0,4,4,4,4,4,4,4
933879881290496896,"Rental unit in Barcelona · ★New · 3 bedrooms · 6 beds · 0 baths","Eixample",41,2,"Entire home/apt",4,0,FALSE,3,6,135,2,45,TRUE,8,26,56,331,0,0,4,4,4,4,4,4,4
933891189127665024,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,433,2,30,TRUE,21,51,81,108,1,1,5,5,5,5,5,5,5
931596048425304192,"Rental unit in Barcelona · ★4.33 · 3 bedrooms · 3 beds · 1.5 baths","Eixample",41,2,"Entire home/apt",6,1,FALSE,3,3,229,5,365,TRUE,14,44,74,162,3,2,4,4,5,4,5,4,4
934618458088578304,"Home in Barcelona · ★New · 1 bedroom · 2 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,2,369,31,365,TRUE,30,60,90,270,1,0,5,5,5,5,5,5,5
931750942372132352,"Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 bath","Gràcia",41,2,"Private room",2,1,FALSE,2,1,49,1,6,TRUE,0,4,4,157,5,5,4,4,4,4,4,5,5
934627599963971712,"Rental unit in Barcelona · ★4.67 · 1 bedroom · 2 beds · 1 bath","Ciutat Vella",41,2,"Private room",4,1,FALSE,2,2,126,3,365,TRUE,6,20,50,325,3,2,4,5,4,5,5,5,5
934628711884100096,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1.5 baths","Sant Martí",41,2,"Private room",2,1,FALSE,2,1,50,31,100,TRUE,14,30,51,51,0,0,4,4,4,4,4,4,4
934632233216918400,"Rental unit in Barcelona · ★New · 1 bedroom · 2 beds · 1 shared bath","Ciutat Vella",41,2,"Private room",4,1,TRUE,2,2,108,3,365,TRUE,10,19,49,324,2,2,5,4,4,5,5,5,4
933923749455254784,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",2,1,FALSE,1,1,150,1,365,TRUE,5,16,46,226,1,1,4,3,4,4,5,4,4
933936151677443456,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Private room",1,1,FALSE,2,1,68,1,365,TRUE,8,24,54,329,1,1,5,5,5,5,5,5,5
931769878184778240,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,1,1,185,2,365,TRUE,18,46,76,76,1,0,5,4,4,5,5,5,5
934646479645425664,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 1.5 baths","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,2,2,75,14,365,TRUE,4,4,20,273,0,0,4,4,4,4,4,4,4
935532324255802752,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · Half-bath","Eixample",41,2,"Private room",1,0,FALSE,2,1,48,31,365,TRUE,29,59,89,269,0,0,4,4,4,4,4,4,4
933952670419525120,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Sants-Montjuïc",41,2,"Private room",1,1,FALSE,1,1,25,32,300,TRUE,0,4,34,214,0,0,4,4,4,4,4,4,4
935538415993680896,"Rental unit in Barcelona · ★New · 1 bedroom · 2 beds · 1 bath","Gràcia",41,2,"Private room",3,1,FALSE,2,2,52,1,365,TRUE,12,42,72,347,0,0,4,4,4,4,4,4,4
935598189616607232,"Rental unit in Barcelona · ★4.57 · 1 bedroom · 1 bed · 1 bath","Eixample",41,2,"Private room",2,1,FALSE,2,1,66,1,1125,TRUE,16,46,76,351,7,7,4,4,4,4,4,4,4
933965680028387712,"Rental unit in Barcelona · ★New · 3 bedrooms · 3 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",4,1,FALSE,3,3,76,32,33,TRUE,5,5,5,5,0,0,4,4,4,4,4,4,4
938281016948393728,"Rental unit in Barcelona · ★New · 3 bedrooms · 4 beds · 1.5 baths","Sant Martí",41,2,"Entire home/apt",5,1,FALSE,3,4,68,32,300,TRUE,0,0,10,128,0,0,4,4,4,4,4,4,4
934674852233924096,"Rental unit in Barcelona · ★New · 1 bedroom · 1 bed · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,1,1,90,1,365,TRUE,8,8,8,8,0,0,4,4,4,4,4,4,4
934683721142756096,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 1 bath","Sant Martí",41,2,"Entire home/apt",4,1,FALSE,2,2,149,31,330,TRUE,4,34,64,304,0,0,4,4,4,4,4,4,4
935613908014116864,"Rental unit in Barcelona · ★4.0 · 2 bedrooms · 3 beds · 1 bath","Ciutat Vella",41,2,"Entire home/apt",4,1,FALSE,2,3,143,4,365,TRUE,6,7,9,166,5,5,4,3,4,4,4,4,4
934704325234081408,"Rental unit in Barcelona · ★New · 2 bedrooms · 2 beds · 1 bath","Sants-Montjuïc",41,2,"Entire home/apt",3,1,FALSE,2,2,180,31,365,TRUE,29,59,89,269,0,0,4,4,4,4,4,4,4
